t,true_x,true_y,true_yaw,gps_x,gps_y,est_x,est_y,est_yaw
11,5,3,1.5708,5.0106,3.06202,5.00286,3.05621,1.57275
11.01,5,3.01,1.5708,4.97987,3.04065,5.00284,3.06685,1.57282
11.02,5,3.02,1.5708,5.01228,3.06161,5.00282,3.07749,1.573
11.03,5,3.03,1.5708,5.01595,3.00929,5.00279,3.08813,1.57295
11.04,5,3.04,1.5708,5.02584,3.06226,5.00277,3.09879,1.57299
11.05,5,3.05,1.5708,5.04362,3.09288,5.00275,3.10944,1.57302
11.06,5,3.06,1.5708,4.96362,3.08172,5.00272,3.12009,1.573
11.07,5,3.07,1.5708,5.0344,3.04296,5.0027,3.13075,1.57329
11.08,5,3.08,1.5708,5.0469,3.12192,5.00267,3.14137,1.57332
11.09,5,3.09,1.5708,4.98459,3.12186,5.00265,3.152,1.57332
11.1,5,3.1,1.5708,4.95078,3.0713,4.96773,3.10148,1.60679
11.11,5,3.11,1.5708,4.99124,3.102,4.96737,3.11152,1.60662
11.12,5,3.12,1.5708,5.02144,3.13783,4.96701,3.12157,1.6066
11.13,5,3.13,1.5708,5.02713,3.1028,4.96665,3.13162,1.60647
11.14,5,3.14,1.5708,5.04619,3.12911,4.96629,3.14166,1.60631
11.15,5,3.15,1.5708,5.0008,3.14199,4.96593,3.1517,1.60635
11.16,5,3.16,1.5708,5.01863,3.14728,4.96558,3.16175,1.60638
11.17,5,3.17,1.5708,5.01818,3.1599,4.96522,3.17181,1.60622
11.18,5,3.18,1.5708,5.04848,3.20478,4.96486,3.18186,1.60629
11.19,5,3.19,1.5708,5.03688,3.18338,4.9645,3.1919,1.60622
11.2,5,3.2,1.5708,5.02992,3.18356,5.00824,3.18964,1.56632
11.21,5,3.21,1.5708,4.99788,3.19157,5.00828,3.19955,1.56637
11.22,5,3.22,1.5708,5.04527,3.20825,5.00833,3.20948,1.56634
11.23,5,3.23,1.5708,4.94079,3.25042,5.00837,3.2194,1.56639
11.24,5,3.24,1.5708,5.02683,3.24594,5.00841,3.22933,1.56636
11.25,5,3.25,1.5708,5.04461,3.21681,5.00846,3.23924,1.56648
11.26,5,3.26,1.5708,4.96716,3.2508,5.0085,3.24916,1.56669
11.27,5,3.27,1.5708,5.02417,3.25821,5.00854,3.25906,1.56674
11.28,5,3.28,1.5708,5.0177,3.30284,5.00858,3.26895,1.56672
11.29,5,3.29,1.5708,4.95997,3.29689,5.00862,3.27885,1.56666
11.3,5,3.3,1.5708,5.04588,3.33126,5.03356,3.3172,1.54405
11.31,5,3.31,1.5708,5.01665,3.28511,5.03383,3.32735,1.54402
11.32,5,3.32,1.5708,4.9629,3.30665,5.0341,3.33751,1.54392
11.33,5,3.33,1.5708,5.00952,3.31066,5.03438,3.34767,1.54407
11.34,5,3.34,1.5708,4.97835,3.32475,5.03465,3.35781,1.54403
11.35,5,3.35,1.5708,5.04597,3.3503,5.03492,3.36796,1.54417
11.36,5,3.36,1.5708,5.03907,3.33333,5.03519,3.3781,1.54429
11.37,5,3.37,1.5708,4.96641,3.40208,5.03546,3.38825,1.54438
11.38,5,3.38,1.5708,5.01217,3.45864,5.03573,3.39841,1.54408
11.39,5,3.39,1.5708,4.94211,3.39479,5.036,3.40854,1.54402
11.4,5,3.4,1.5708,5.00817,3.37303,5.01746,3.38812,1.56055
11.41,5,3.41,1.5708,5.03896,3.48793,5.01756,3.39797,1.56063
11.42,5,3.42,1.5708,5.03852,3.41171,5.01766,3.40781,1.56061
11.43,5,3.43,1.5708,5.01719,3.44366,5.01776,3.41764,1.56079
11.44,5,3.44,1.5708,4.99695,3.469,5.01786,3.42748,1.56087
11.45,5,3.45,1.5708,5.01038,3.48234,5.01795,3.43731,1.56086
11.46,5,3.46,1.5708,4.96766,3.49072,5.01805,3.44714,1.56093
11.47,5,3.47,1.5708,5.02388,3.48342,5.01815,3.45698,1.56093
11.48,5,3.48,1.5708,5.00667,3.4671,5.01825,3.46682,1.56096
11.49,5,3.49,1.5708,4.98396,3.46684,5.01834,3.47666,1.56108
11.5,5,3.5,1.5708,4.99656,3.51638,5.00381,3.5065,1.57436
11.51,5,3.51,1.5708,5.02137,3.47764,5.00378,3.51655,1.57432
11.52,5,3.52,1.5708,4.99897,3.47372,5.00374,3.52658,1.57438
11.53,5,3.53,1.5708,4.97995,3.56246,5.00371,3.53663,1.57445
11.54,5,3.54,1.5708,5.02193,3.52567,5.00367,3.54669,1.57457
11.55,5,3.55,1.5708,4.99564,3.51503,5.00363,3.55675,1.57457
11.56,5,3.56,1.5708,4.98414,3.58527,5.00359,3.56683,1.57455
11.57,5,3.57,1.5708,4.99853,3.58653,5.00356,3.57691,1.57454
11.58,5,3.58,1.5708,5.003,3.61471,5.00352,3.587,1.57485
11.59,5,3.59,1.5708,5.03772,3.59864,5.00348,3.59708,1.57491
11.6,5,3.6,1.5708,4.95133,3.56691,4.96857,3.58021,1.60621
11.61,5,3.61,1.5708,5.00406,3.62497,4.96822,3.59002,1.60627
11.62,5,3.62,1.5708,4.99937,3.6428,4.96787,3.59982,1.60626
11.63,5,3.63,1.5708,5.03571,3.66056,4.96753,3.60963,1.60621
11.64,5,3.64,1.5708,4.96743,3.70343,4.96718,3.61945,1.6062
11.65,5,3.65,1.5708,4.97306,3.68237,4.96683,3.62925,1.60617
11.66,5,3.66,1.5708,5.00703,3.66689,4.96648,3.63906,1.60618
11.67,5,3.67,1.5708,5.01922,3.65989,4.96614,3.64887,1.60634
11.68,5,3.68,1.5708,4.98107,3.68819,4.96579,3.65869,1.60634
11.69,5,3.69,1.5708,4.99144,3.6577,4.96544,3.66849,1.60652
11.7,5,3.7,1.5708,5.02835,3.7041,5.00737,3.69556,1.56843
11.71,5,3.71,1.5708,4.99864,3.67867,5.00739,3.70553,1.56859
11.72,5,3.72,1.5708,4.98438,3.73551,5.00742,3.71552,1.56866
11.73,5,3.73,1.5708,5.02231,3.74476,5.00744,3.7255,1.56867
11.74,5,3.74,1.5708,5.02283,3.7554,5.00746,3.73548,1.56871
11.75,5,3.75,1.5708,5.02248,3.75065,5.00748,3.74546,1.56865
11.76,5,3.76,1.5708,5.0089,3.72339,5.0075,3.75544,1.56867
11.77,5,3.77,1.5708,5.0122,3.73661,5.00752,3.7654,1.56871
11.78,5,3.78,1.5708,5.00626,3.80905,5.00754,3.77536,1.56879
11.79,5,3.79,1.5708,5.05427,3.80682,5.00756,3.78532,1.56872
11.8,5,3.8,1.5708,4.97957,3.74365,4.98885,3.76073,1.58578
11.81,5,3.81,1.5708,4.98498,3.81471,4.9887,3.77038,1.58585
11.82,5,3.82,1.5708,5.05059,3.80088,4.98856,3.78003,1.58579
11.83,5,3.83,1.5708,5.00528,3.86098,4.98841,3.78967,1.58571
11.84,5,3.84,1.5708,4.97524,3.85177,4.98827,3.79929,1.58578
11.85,5,3.85,1.5708,5.00149,3.8799,4.98813,3.80893,1.58579
11.86,5,3.86,1.5708,4.99116,3.86108,4.98798,3.81857,1.58587
11.87,5,3.87,1.5708,5.01551,3.88312,4.98784,3.82821,1.58594
11.88,5,3.88,1.5708,5.01367,3.8735,4.98769,3.83786,1.58596
11.89,5,3.89,1.5708,5.02176,3.88685,4.98754,3.84752,1.58606
11.9,5,3.9,1.5708,4.97684,3.85239,4.98035,3.85397,1.59247
11.91,5,3.91,1.5708,5.0197,3.9147,4.98014,3.86359,1.59267
11.92,5,3.92,1.5708,4.9822,3.8958,4.97993,3.87321,1.59279
11.93,5,3.93,1.5708,5.00127,3.88042,4.97972,3.88282,1.59294
11.94,5,3.94,1.5708,4.91542,3.90071,4.9795,3.89244,1.59284
11.95,5,3.95,1.5708,5.00573,3.93121,4.97929,3.90209,1.593
11.96,5,3.96,1.5708,4.9922,3.92097,4.97908,3.91173,1.59321
11.97,5,3.97,1.5708,5.00098,3.95389,4.97886,3.92138,1.59322
11.98,5,3.98,1.5708,5.02359,3.95297,4.97865,3.931,1.59317
11.99,5,3.99,1.5708,4.96166,4.01236,4.97843,3.94062,1.59326
12,5,4,1.5708,5.05184,3.97042,5.02735,3.96374,1.54946
12.01,5,4.01,1.5708,4.96547,3.99635,5.02756,3.97346,1.54964
12.02,5,4.02,1.5708,5.02182,4.04422,5.02776,3.98319,1.54952
12.03,5,4.03,1.5708,4.95918,3.97588,5.02797,3.99291,1.54952
12.04,5,4.04,1.5708,5.05257,4.03868,5.02818,4.00265,1.54961
12.05,5,4.05,1.5708,4.9835,4.0739,5.02838,4.01242,1.54957
12.06,5,4.06,1.5708,4.99855,4.06692,5.02859,4.02219,1.5496
12.07,5,4.07,1.5708,4.99601,4.11837,5.0288,4.03198,1.54957
12.08,5,4.08,1.5708,5.03609,4.10627,5.02901,4.04178,1.54954
12.09,5,4.09,1.5708,4.96024,4.01211,5.02922,4.05159,1.54963
12.1,5,4.1,1.5708,4.9985,4.09622,5.00877,4.0847,1.56828
12.11,5,4.11,1.5708,4.9728,4.14529,5.00879,4.09474,1.56823
12.12,5,4.12,1.5708,4.98635,4.10883,5.00882,4.10479,1.56835
12.13,5,4.13,1.5708,5.0239,4.10676,5.00885,4.11485,1.56845
12.14,5,4.14,1.5708,4.99397,4.1296,5.00887,4.12492,1.56864
12.15,5,4.15,1.5708,5.02493,4.13122,5.00889,4.13499,1.56867
12.16,5,4.16,1.5708,4.93927,4.1541,5.00891,4.14504,1.56865
12.17,5,4.17,1.5708,5.01707,4.17772,5.00893,4.15508,1.56872
12.18,5,4.18,1.5708,4.97359,4.14941,5.00895,4.16512,1.5688
12.19,5,4.19,1.5708,4.98054,4.18576,5.00897,4.17515,1.5687
12.2,5,4.2,1.5708,5.01608,4.12645,5.01374,4.14588,1.56432
12.21,5,4.21,1.5708,4.97363,4.23001,5.0138,4.15557,1.56445
12.22,5,4.22,1.5708,4.97578,4.24073,5.01386,4.16524,1.56471
12.23,5,4.23,1.5708,5.01241,4.24572,5.01392,4.17492,1.56477
12.24,5,4.24,1.5708,5.02053,4.238,5.01398,4.18458,1.56481
12.25,5,4.25,1.5708,4.98489,4.30228,5.01404,4.19425,1.56467
12.26,5,4.26,1.5708,4.98083,4.29706,5.0141,4.20392,1.56478
12.27,5,4.27,1.5708,4.99463,4.23952,5.01415,4.2136,1.56477
12.28,5,4.28,1.5708,4.98004,4.25761,5.01421,4.22328,1.56475
12.29,5,4.29,1.5708,5.0132,4.23794,5.01427,4.23296,1.56473
12.3,5,4.3,1.5708,5.01484,4.30902,5.01467,4.28706,1.56461
12.31,5,4.31,1.5708,4.9777,4.28685,5.01473,4.29717,1.56462
12.32,5,4.32,1.5708,5.0177,4.3123,5.0148,4.30727,1.56467
12.33,5,4.33,1.5708,5.01796,4.35099,5.01486,4.31737,1.56466
12.34,5,4.34,1.5708,5.04434,4.3704,5.01492,4.32745,1.56466
12.35,5,4.35,1.5708,5.03579,4.32483,5.01498,4.33753,1.56465
12.36,5,4.36,1.5708,4.97752,4.35072,5.01504,4.34763,1.56472
12.37,5,4.37,1.5708,5.05277,4.42793,5.01511,4.35773,1.5647
12.38,5,4.38,1.5708,5.04607,4.40792,5.01517,4.36782,1.56465
12.39,5,4.39,1.5708,5.00173,4.37432,5.01523,4.3779,1.56453
12.4,5,4.4,1.5708,4.96083,4.37968,4.97883,4.38243,1.59781
12.41,5,4.41,1.5708,5.02204,4.46442,4.97855,4.39246,1.59802
12.42,5,4.42,1.5708,4.99632,4.42287,4.97828,4.4025,1.59806
12.43,5,4.43,1.5708,4.98939,4.42124,4.97801,4.41255,1.59797
12.44,5,4.44,1.5708,4.98169,4.40728,4.97773,4.4226,1.59803
12.45,5,4.45,1.5708,5.03737,4.42836,4.97746,4.43264,1.59801
12.46,5,4.46,1.5708,4.99337,4.43248,4.97719,4.4427,1.5981
12.47,5,4.47,1.5708,5.00621,4.47749,4.97691,4.45276,1.5982
12.48,5,4.48,1.5708,5.00928,4.4849,4.97664,4.46282,1.5982
12.49,5,4.49,1.5708,5.00885,4.45405,4.97636,4.47286,1.59811
12.5,5,4.5,1.5708,4.9518,4.48882,4.95982,4.48686,1.61294
12.51,5,4.51,1.5708,4.96814,4.55192,4.95939,4.49694,1.61313
12.52,5,4.52,1.5708,5.01893,4.54654,4.95897,4.50703,1.61311
12.53,5,4.53,1.5708,4.96763,4.51075,4.95854,4.51711,1.61312
12.54,5,4.54,1.5708,4.98611,4.61327,4.95811,4.52721,1.61298
12.55,5,4.55,1.5708,4.96453,4.56203,4.95769,4.53729,1.61305
12.56,5,4.56,1.5708,5.00853,4.57998,4.95726,4.54737,1.6131
12.57,5,4.57,1.5708,5.00139,4.54286,4.95683,4.55747,1.6131
12.58,5,4.58,1.5708,5.05765,4.4934,4.95641,4.56756,1.61314
12.59,5,4.59,1.5708,5.01499,4.6278,4.95598,4.57767,1.61322
12.6,5,4.6,1.5708,5.05383,4.61107,5.0214,4.60337,1.55231
12.61,5,4.61,1.5708,4.99168,4.57233,5.02159,4.61361,1.55252
12.62,5,4.62,1.5708,4.98522,4.59038,5.02178,4.62384,1.55247
12.63,5,4.63,1.5708,4.99574,4.60311,5.02196,4.63407,1.55254
12.64,5,4.64,1.5708,4.99779,4.66932,5.02215,4.6443,1.55267
12.65,5,4.65,1.5708,4.97872,4.64751,5.02234,4.65454,1.55283
12.66,5,4.66,1.5708,4.94453,4.65161,5.02252,4.66479,1.55309
12.67,5,4.67,1.5708,5.02573,4.61802,5.0227,4.67504,1.55302
12.68,5,4.68,1.5708,5.01791,4.67884,5.02288,4.68527,1.55315
12.69,5,4.69,1.5708,4.9597,4.66448,5.02306,4.69551,1.55311
12.7,5,4.7,1.5708,4.98766,4.72974,4.99938,4.7218,1.57511
12.71,5,4.71,1.5708,5.00013,4.70726,4.99934,4.73219,1.57512
12.72,5,4.72,1.5708,4.97938,4.76166,4.99929,4.74258,1.5751
12.73,5,4.73,1.5708,4.97878,4.75595,4.99925,4.75296,1.57522
12.74,5,4.74,1.5708,5.03669,4.71322,4.9992,4.76333,1.57521
12.75,5,4.75,1.5708,4.95369,4.76702,4.99916,4.77368,1.57527
12.76,5,4.76,1.5708,5.01129,4.76623,4.99911,4.78404,1.57538
12.77,5,4.77,1.5708,5.01964,4.74605,4.99906,4.7944,1.57537
12.78,5,4.78,1.5708,5.02727,4.73318,4.99902,4.80478,1.57545
12.79,5,4.79,1.5708,4.98974,4.75731,4.99897,4.81518,1.57549
12.8,5,4.8,1.5708,5.00269,4.80202,5.00145,4.80981,1.57314
12.81,5,4.81,1.5708,5.06389,4.84181,5.00143,4.82005,1.57315
12.82,5,4.82,1.5708,4.99075,4.79463,5.0014,4.8303,1.57325
12.83,5,4.83,1.5708,4.9483,4.82637,5.00138,4.84054,1.57317
12.84,5,4.84,1.5708,4.97749,4.84926,5.00135,4.8508,1.57319
12.85,5,4.85,1.5708,5.01039,4.8527,5.00133,4.86104,1.57329
12.86,5,4.86,1.5708,4.99073,4.85003,5.0013,4.8713,1.57313
12.87,5,4.87,1.5708,5.00834,4.9016,5.00128,4.88155,1.57318
12.88,5,4.88,1.5708,4.99652,4.89121,5.00125,4.89181,1.57325
12.89,5,4.89,1.5708,5.02453,4.85368,5.00123,4.90206,1.57319
12.9,5,4.9,1.5708,4.9864,4.8933,4.99127,4.89959,1.58245
12.91,5,4.91,1.5708,4.98086,4.8837,4.99116,4.90973,1.58245
12.92,5,4.92,1.5708,4.98557,4.8937,4.99104,4.91986,1.58241
12.93,5,4.93,1.5708,4.94275,4.94141,4.99092,4.92999,1.58251
12.94,5,4.94,1.5708,4.99451,4.92212,4.9908,4.94014,1.58264
12.95,5,4.95,1.5708,5.06909,4.9435,4.99068,4.9503,1.58268
12.96,5,4.96,1.5708,4.97568,4.9057,4.99056,4.96045,1.5826
12.97,5,4.97,1.5708,5.00215,5.01857,4.99044,4.97061,1.58263
12.98,5,4.98,1.5708,5.01316,4.99467,4.99032,4.98077,1.58277
12.99,5,4.99,1.5708,5.01192,4.98215,4.9902,4.99092,1.58255
13,5,5,1.5708,5.00022,5.02007,4.99688,5.01378,1.57641
