t,true_x,true_y,true_yaw,gps_x,gps_y,est_x,est_y,est_yaw
11.02,5,3.02,1.5708,5.01228,3.06161,5.00286,3.07737,1.57239
11.03,5,3.03,1.5708,5.01595,3.00929,5.00285,3.088,1.57233
11.04,5,3.04,1.5708,5.02584,3.06226,5.00283,3.09864,1.57238
11.05,5,3.05,1.5708,5.04362,3.09288,5.00281,3.10928,1.57241
11.06,5,3.06,1.5708,4.96362,3.08172,5.0028,3.11991,1.57239
11.07,5,3.07,1.5708,5.0344,3.04296,5.00278,3.13055,1.57268
11.08,5,3.08,1.5708,5.0469,3.12192,5.00276,3.14116,1.57271
11.09,5,3.09,1.5708,4.98459,3.12186,5.00274,3.15178,1.57271
11.1,5,3.1,1.5708,4.95078,3.0713,4.96777,3.1014,1.60628
11.11,5,3.11,1.5708,4.99124,3.102,4.96741,3.11143,1.60611
11.12,5,3.12,1.5708,5.02144,3.13783,4.96706,3.12146,1.60609
11.13,5,3.13,1.5708,5.02713,3.1028,4.96671,3.13148,1.60596
11.14,5,3.14,1.5708,5.04619,3.12911,4.96635,3.14151,1.6058
11.15,5,3.15,1.5708,5.0008,3.14199,4.966,3.15153,1.60585
11.16,5,3.16,1.5708,5.01863,3.14728,4.96565,3.16156,1.60588
11.17,5,3.17,1.5708,5.01818,3.1599,4.9653,3.1716,1.60571
11.18,5,3.18,1.5708,5.04848,3.20478,4.96495,3.18164,1.60579
11.19,5,3.19,1.5708,5.03688,3.18338,4.9646,3.19167,1.60572
11.2,5,3.2,1.5708,5.02992,3.18356,5.00826,3.18955,1.56579
11.21,5,3.21,1.5708,4.99788,3.19157,5.00831,3.19945,1.56583
11.22,5,3.22,1.5708,5.04527,3.20825,5.00836,3.20936,1.5658
11.23,5,3.23,1.5708,4.94079,3.25042,5.00841,3.21926,1.56585
11.24,5,3.24,1.5708,5.02683,3.24594,5.00846,3.22917,1.56582
11.25,5,3.25,1.5708,5.04461,3.21681,5.00851,3.23907,1.56594
11.26,5,3.26,1.5708,4.96716,3.2508,5.00855,3.24897,1.56615
11.27,5,3.27,1.5708,5.02417,3.25821,5.0086,3.25886,1.5662
11.28,5,3.28,1.5708,5.0177,3.30284,5.00865,3.26873,1.56618
11.29,5,3.29,1.5708,4.95997,3.29689,5.00869,3.27861,1.56612
11.3,5,3.3,1.5708,5.04588,3.33126,5.03358,3.31712,1.54353
11.31,5,3.31,1.5708,5.01665,3.28511,5.03386,3.32725,1.5435
11.32,5,3.32,1.5708,4.9629,3.30665,5.03413,3.33739,1.5434
11.33,5,3.33,1.5708,5.00952,3.31066,5.03441,3.34754,1.54355
11.34,5,3.34,1.5708,4.97835,3.32475,5.03469,3.35766,1.54351
11.35,5,3.35,1.5708,5.04597,3.3503,5.03496,3.36781,1.54366
11.36,5,3.36,1.5708,5.03907,3.33333,5.03524,3.37793,1.54377
11.37,5,3.37,1.5708,4.96641,3.40208,5.03551,3.38807,1.54386
11.38,5,3.38,1.5708,5.01217,3.45864,5.03579,3.39821,1.54356
11.39,5,3.39,1.5708,4.94211,3.39479,5.03606,3.40833,1.5435
11.4,5,3.4,1.5708,5.00817,3.37303,5.01748,3.38805,1.56009
11.41,5,3.41,1.5708,5.03896,3.48793,5.01759,3.39788,1.56016
11.42,5,3.42,1.5708,5.03852,3.41171,5.01769,3.4077,1.56014
11.43,5,3.43,1.5708,5.01719,3.44366,5.0178,3.41752,1.56033
11.44,5,3.44,1.5708,4.99695,3.469,5.0179,3.42734,1.56041
11.45,5,3.45,1.5708,5.01038,3.48234,5.018,3.43716,1.56039
11.46,5,3.46,1.5708,4.96766,3.49072,5.0181,3.44698,1.56046
11.47,5,3.47,1.5708,5.02388,3.48342,5.01821,3.4568,1.56047
11.48,5,3.48,1.5708,5.00667,3.4671,5.01831,3.46663,1.5605
11.49,5,3.49,1.5708,4.98396,3.46684,5.01841,3.47645,1.56061
11.5,5,3.5,1.5708,4.99656,3.51638,5.00384,3.50643,1.57396
11.51,5,3.51,1.5708,5.02137,3.47764,5.00381,3.51646,1.57393
11.52,5,3.52,1.5708,4.99897,3.47372,5.00378,3.52648,1.57399
11.53,5,3.53,1.5708,4.97995,3.56246,5.00374,3.53652,1.57405
11.54,5,3.54,1.5708,5.02193,3.52567,5.00371,3.54656,1.57418
11.55,5,3.55,1.5708,4.99564,3.51503,5.00368,3.55662,1.57417
11.56,5,3.56,1.5708,4.98414,3.58527,5.00364,3.56668,1.57416
11.57,5,3.57,1.5708,4.99853,3.58653,5.00361,3.57676,1.57414
11.58,5,3.58,1.5708,5.003,3.61471,5.00358,3.58684,1.57445
11.59,5,3.59,1.5708,5.03772,3.59864,5.00354,3.5969,1.57451
11.6,5,3.6,1.5708,4.95133,3.56691,4.9686,3.58015,1.60589
11.61,5,3.61,1.5708,5.00406,3.62497,4.96826,3.58995,1.60595
11.62,5,3.62,1.5708,4.99937,3.6428,4.96791,3.59973,1.60594
11.63,5,3.63,1.5708,5.03571,3.66056,4.96757,3.60953,1.60589
11.64,5,3.64,1.5708,4.96743,3.70343,4.96722,3.61933,1.60587
11.65,5,3.65,1.5708,4.97306,3.68237,4.96688,3.62913,1.60585
11.66,5,3.66,1.5708,5.00703,3.66689,4.96654,3.63892,1.60586
11.67,5,3.67,1.5708,5.01922,3.65989,4.96619,3.64873,1.60602
11.68,5,3.68,1.5708,4.98107,3.68819,4.96585,3.65853,1.60602
11.69,5,3.69,1.5708,4.99144,3.6577,4.9655,3.66832,1.6062
11.7,5,3.7,1.5708,5.02835,3.7041,5.00738,3.69551,1.5681
11.71,5,3.71,1.5708,4.99864,3.67867,5.00741,3.70546,1.56827
11.72,5,3.72,1.5708,4.98438,3.73551,5.00743,3.71543,1.56834
11.73,5,3.73,1.5708,5.02231,3.74476,5.00746,3.72541,1.56835
11.74,5,3.74,1.5708,5.02283,3.7554,5.00748,3.73538,1.56839
11.75,5,3.75,1.5708,5.02248,3.75065,5.00751,3.74535,1.56833
11.76,5,3.76,1.5708,5.0089,3.72339,5.00753,3.75532,1.56835
11.77,5,3.77,1.5708,5.0122,3.73661,5.00755,3.76527,1.56838
11.78,5,3.78,1.5708,5.00626,3.80905,5.00758,3.77522,1.56846
11.79,5,3.79,1.5708,5.05427,3.80682,5.0076,3.78518,1.5684
11.8,5,3.8,1.5708,4.97957,3.74365,4.98887,3.76068,1.58549
11.81,5,3.81,1.5708,4.98498,3.81471,4.98872,3.77032,1.58556
11.82,5,3.82,1.5708,5.05059,3.80088,4.98858,3.77996,1.5855
11.83,5,3.83,1.5708,5.00528,3.86098,4.98844,3.78958,1.58543
11.84,5,3.84,1.5708,4.97524,3.85177,4.9883,3.79919,1.58549
11.85,5,3.85,1.5708,5.00149,3.8799,4.98816,3.80882,1.5855
11.86,5,3.86,1.5708,4.99116,3.86108,4.98802,3.81845,1.58558
11.87,5,3.87,1.5708,5.01551,3.88312,4.98787,3.82808,1.58565
11.88,5,3.88,1.5708,5.01367,3.8735,4.98773,3.83772,1.58567
11.89,5,3.89,1.5708,5.02176,3.88685,4.98759,3.84738,1.58577
11.9,5,3.9,1.5708,4.97684,3.85239,4.98037,3.85392,1.59222
11.91,5,3.91,1.5708,5.0197,3.9147,4.98016,3.86353,1.59241
11.92,5,3.92,1.5708,4.9822,3.8958,4.97995,3.87314,1.59253
11.93,5,3.93,1.5708,5.00127,3.88042,4.97974,3.88273,1.59268
11.94,5,3.94,1.5708,4.91542,3.90071,4.97953,3.89235,1.59258
11.95,5,3.95,1.5708,5.00573,3.93121,4.97932,3.90198,1.59274
11.96,5,3.96,1.5708,4.9922,3.92097,4.97911,3.91162,1.59295
11.97,5,3.97,1.5708,5.00098,3.95389,4.9789,3.92126,1.59296
11.98,5,3.98,1.5708,5.02359,3.95297,4.97868,3.93088,1.59291
11.99,5,3.99,1.5708,4.96166,4.01236,4.97847,3.94049,1.59301
12,5,4,1.5708,5.05184,3.97042,5.02735,3.9637,1.5492
12.01,5,4.01,1.5708,4.96547,3.99635,5.02756,3.97341,1.54938
12.02,5,4.02,1.5708,5.02182,4.04422,5.02777,3.98313,1.54925
12.03,5,4.03,1.5708,4.95918,3.97588,5.02798,3.99283,1.54925
12.04,5,4.04,1.5708,5.05257,4.03868,5.02819,4.00256,1.54934
12.05,5,4.05,1.5708,4.9835,4.0739,5.0284,4.01232,1.54931
12.06,5,4.06,1.5708,4.99855,4.06692,5.02861,4.0221,1.54934
12.07,5,4.07,1.5708,4.99601,4.11837,5.02882,4.03188,1.5493
12.08,5,4.08,1.5708,5.03609,4.10627,5.02903,4.04167,1.54927
12.09,5,4.09,1.5708,4.96024,4.01211,5.02924,4.05147,1.54936
12.1,5,4.1,1.5708,4.9985,4.09622,5.00878,4.08466,1.56806
12.11,5,4.11,1.5708,4.9728,4.14529,5.00881,4.09469,1.568
12.12,5,4.12,1.5708,4.98635,4.10883,5.00884,4.10473,1.56812
12.13,5,4.13,1.5708,5.0239,4.10676,5.00887,4.11479,1.56822
12.14,5,4.14,1.5708,4.99397,4.1296,5.00889,4.12486,1.56841
12.15,5,4.15,1.5708,5.02493,4.13122,5.00892,4.13492,1.56844
12.16,5,4.16,1.5708,4.93927,4.1541,5.00894,4.14497,1.56842
12.17,5,4.17,1.5708,5.01707,4.17772,5.00896,4.155,1.56849
12.18,5,4.18,1.5708,4.97359,4.14941,5.00899,4.16504,1.56857
12.19,5,4.19,1.5708,4.98054,4.18576,5.00901,4.17507,1.56848
12.2,5,4.2,1.5708,5.01608,4.12645,5.01375,4.14586,1.56411
12.21,5,4.21,1.5708,4.97363,4.23001,5.01381,4.15553,1.56423
12.22,5,4.22,1.5708,4.97578,4.24073,5.01388,4.1652,1.56449
12.23,5,4.23,1.5708,5.01241,4.24572,5.01394,4.17486,1.56455
12.24,5,4.24,1.5708,5.02053,4.238,5.014,4.18452,1.56459
12.25,5,4.25,1.5708,4.98489,4.30228,5.01406,4.19418,1.56446
12.26,5,4.26,1.5708,4.98083,4.29706,5.01412,4.20385,1.56456
12.27,5,4.27,1.5708,4.99463,4.23952,5.01418,4.21352,1.56455
12.28,5,4.28,1.5708,4.98004,4.25761,5.01424,4.22319,1.56453
12.29,5,4.29,1.5708,5.0132,4.23794,5.0143,4.23287,1.56452
12.3,5,4.3,1.5708,5.01484,4.30902,5.01468,4.28703,1.56442
12.31,5,4.31,1.5708,4.9777,4.28685,5.01475,4.29714,1.56443
12.32,5,4.32,1.5708,5.0177,4.3123,5.01481,4.30723,1.56448
12.33,5,4.33,1.5708,5.01796,4.35099,5.01487,4.31732,1.56447
12.34,5,4.34,1.5708,5.04434,4.3704,5.01494,4.3274,1.56447
12.35,5,4.35,1.5708,5.03579,4.32483,5.015,4.33748,1.56446
12.36,5,4.36,1.5708,4.97752,4.35072,5.01507,4.34757,1.56453
12.37,5,4.37,1.5708,5.05277,4.42793,5.01513,4.35767,1.56451
12.38,5,4.38,1.5708,5.04607,4.40792,5.01519,4.36776,1.56447
12.39,5,4.39,1.5708,5.00173,4.37432,5.01526,4.37783,1.56434
12.4,5,4.4,1.5708,4.96083,4.37968,4.97884,4.38241,1.59766
12.41,5,4.41,1.5708,5.02204,4.46442,4.97857,4.39244,1.59788
12.42,5,4.42,1.5708,4.99632,4.42287,4.9783,4.40247,1.59792
12.43,5,4.43,1.5708,4.98939,4.42124,4.97803,4.41251,1.59783
12.44,5,4.44,1.5708,4.98169,4.40728,4.97776,4.42255,1.59788
12.45,5,4.45,1.5708,5.03737,4.42836,4.97749,4.4326,1.59786
12.46,5,4.46,1.5708,4.99337,4.43248,4.97721,4.44265,1.59796
12.47,5,4.47,1.5708,5.00621,4.47749,4.97694,4.45271,1.59805
12.48,5,4.48,1.5708,5.00928,4.4849,4.97667,4.46277,1.59805
12.49,5,4.49,1.5708,5.00885,4.45405,4.97639,4.47281,1.59796
12.5,5,4.5,1.5708,4.9518,4.48882,4.95984,4.48684,1.61282
12.51,5,4.51,1.5708,4.96814,4.55192,4.95941,4.49691,1.61302
12.52,5,4.52,1.5708,5.01893,4.54654,4.95899,4.507,1.613
12.53,5,4.53,1.5708,4.96763,4.51075,4.95856,4.51708,1.61301
12.54,5,4.54,1.5708,4.98611,4.61327,4.95813,4.52717,1.61286
12.55,5,4.55,1.5708,4.96453,4.56203,4.95771,4.53725,1.61294
12.56,5,4.56,1.5708,5.00853,4.57998,4.95728,4.54733,1.61299
12.57,5,4.57,1.5708,5.00139,4.54286,4.95686,4.55742,1.61299
12.58,5,4.58,1.5708,5.05765,4.4934,4.95643,4.56752,1.61303
12.59,5,4.59,1.5708,5.01499,4.6278,4.956,4.57763,1.61311
12.6,5,4.6,1.5708,5.05383,4.61107,5.02139,4.60335,1.55217
12.61,5,4.61,1.5708,4.99168,4.57233,5.02158,4.61359,1.55237
12.62,5,4.62,1.5708,4.98522,4.59038,5.02177,4.62381,1.55233
12.63,5,4.63,1.5708,4.99574,4.60311,5.02196,4.63404,1.55239
12.64,5,4.64,1.5708,4.99779,4.66932,5.02215,4.64427,1.55253
12.65,5,4.65,1.5708,4.97872,4.64751,5.02234,4.65451,1.55269
12.66,5,4.66,1.5708,4.94453,4.65161,5.02252,4.66476,1.55295
12.67,5,4.67,1.5708,5.02573,4.61802,5.0227,4.675,1.55288
12.68,5,4.68,1.5708,5.01791,4.67884,5.02289,4.68523,1.55301
12.69,5,4.69,1.5708,4.9597,4.66448,5.02307,4.69547,1.55297
12.7,5,4.7,1.5708,4.98766,4.72974,4.99939,4.72179,1.57499
12.71,5,4.71,1.5708,5.00013,4.70726,4.99935,4.73218,1.57501
12.72,5,4.72,1.5708,4.97938,4.76166,4.9993,4.74256,1.57499
12.73,5,4.73,1.5708,4.97878,4.75595,4.99926,4.75294,1.5751
12.74,5,4.74,1.5708,5.03669,4.71322,4.99922,4.7633,1.5751
12.75,5,4.75,1.5708,4.95369,4.76702,4.99917,4.77366,1.57516
12.76,5,4.76,1.5708,5.01129,4.76623,4.99913,4.78401,1.57526
12.77,5,4.77,1.5708,5.01964,4.74605,4.99908,4.79437,1.57525
12.78,5,4.78,1.5708,5.02727,4.73318,4.99903,4.80476,1.57533
12.79,5,4.79,1.5708,4.98974,4.75731,4.99899,4.81516,1.57538
12.8,5,4.8,1.5708,5.00269,4.80202,5.00146,4.8098,1.57303
12.81,5,4.81,1.5708,5.06389,4.84181,5.00143,4.82004,1.57304
12.82,5,4.82,1.5708,4.99075,4.79463,5.00141,4.83028,1.57314
12.83,5,4.83,1.5708,4.9483,4.82637,5.00139,4.84052,1.57306
12.84,5,4.84,1.5708,4.97749,4.84926,5.00136,4.85078,1.57308
12.85,5,4.85,1.5708,5.01039,4.8527,5.00134,4.86102,1.57318
12.86,5,4.86,1.5708,4.99073,4.85003,5.00132,4.87127,1.57302
12.87,5,4.87,1.5708,5.00834,4.9016,5.00129,4.88152,1.57307
12.88,5,4.88,1.5708,4.99652,4.89121,5.00127,4.89178,1.57314
12.89,5,4.89,1.5708,5.02453,4.85368,5.00124,4.90203,1.57308
12.9,5,4.9,1.5708,4.9864,4.8933,4.99128,4.89958,1.58235
12.91,5,4.91,1.5708,4.98086,4.8837,4.99116,4.90971,1.58236
12.92,5,4.92,1.5708,4.98557,4.8937,4.99105,4.91984,1.58232
12.93,5,4.93,1.5708,4.94275,4.94141,4.99093,4.92997,1.58241
12.94,5,4.94,1.5708,4.99451,4.92212,4.99081,4.94012,1.58255
12.95,5,4.95,1.5708,5.06909,4.9435,4.99069,4.95027,1.58259
12.96,5,4.96,1.5708,4.97568,4.9057,4.99057,4.96042,1.58251
12.97,5,4.97,1.5708,5.00215,5.01857,4.99045,4.97057,1.58253
12.98,5,4.98,1.5708,5.01316,4.99467,4.99034,4.98073,1.58267
12.99,5,4.99,1.5708,5.01192,4.98215,4.99022,4.99088,1.58245
13,5,5,1.5708,5.00022,5.02007,4.99688,5.01377,1.57633
